date,10m_u_component_of_wind_min,10m_u_component_of_wind_mean,10m_u_component_of_wind_max,10m_v_component_of_wind_min,10m_v_component_of_wind_mean,10m_v_component_of_wind_max,2m_temperature_min,2m_temperature_mean,2m_temperature_max,2m_dewpoint_temperature_min,2m_dewpoint_temperature_mean,2m_dewpoint_temperature_max,surface_solar_radiation_downwards_min,surface_solar_radiation_downwards_mean,surface_solar_radiation_downwards_max,total_cloud_cover_min,total_cloud_cover_mean,total_cloud_cover_max,utci_min,utci_mean,utci_max
07-10-1996,-0.88563263,-0.18724813,1.0192435,-2.2841105,-1.1625352,0.2746888,296.7444,300.37918,304.8995,294.36942,294.89706,295.5585,0,764468.2,2758047,0.49466065,0.76837236,0.9523845,286.67828,297.1305745,305.96353
08-10-1996,-1.7099253,-0.90909654,0.15976903,-1.3464451,-0.7096538,-0.110458225,296.02087,299.71707,303.89307,294.5904,295.2848,295.95923,0,853776.25,2895645.8,0.54331803,0.74817246,0.8624961,292.2553,298.9729411,306.25937
09-10-1996,-2.4130344,-0.84404325,0.67450875,-1.6283551,-0.9525277,-0.21656726,295.04147,299.57404,304.54483,292.85834,293.81348,295.56284,0,907767,3144847.8,0.25432244,0.3796356,0.52272886,294.96976,298.8474731,305.527
10-10-1996,-2.1679487,-0.77851295,0.5353196,-2.3283026,-1.3329954,-0.39582753,294.7228,298.9702,304.2284,290.33954,292.19876,293.9335,0,908211.5,3097642.2,0.17592967,0.44078907,0.71814245,293.70654,300.3140259,308.8204
11-10-1996,-2.4681334,-1.01557,-0.07682145,-1.8070005,-1.296384,-0.75376105,294.17117,299.08087,304.2184,290.32346,291.8165,292.97946,0,908183.44,3168374.8,0.14229971,0.33525744,0.49570596,293.6058,301.2433675,309.23364
12-10-1996,-2.5198646,-1.1453005,-0.31427658,-2.0601344,-1.3929724,-0.87804294,293.6878,299.1411,304.80365,290.26663,291.34787,292.57877,0,920151.8,3179491,0.020614982,0.2795708,0.6839766,294.8145,301.5469971,309.54428
13-10-1996,-2.3212879,-1.1977395,-0.40204147,-2.240771,-1.4067287,-0.6517142,293.44336,298.89075,304.3325,289.40732,291.15225,292.19287,0,764785.94,2899665.8,0.5049658,0.8031335,0.9823844,294.1976,300.9549967,309.27298
14-10-1996,-1.8601254,-0.82774067,-0.14563355,-1.7128838,-1.2089611,-0.6481281,294.72748,298.96585,304.25748,291.17902,292.3702,293.08752,0,868218.3,3045460.2,0.28802687,0.40962908,0.72796774,291.77393,299.1894531,308.02795
15-10-1996,-1.7191076,-0.7506378,0.2034894,-2.125895,-1.2461747,-0.44055137,294.07123,298.92804,304.59006,291.22937,291.9446,293.04718,0,889468.8,3093458.8,0.060399592,0.36945307,0.64916307,289.9577,297.728658,307.53214
16-10-1996,-2.7094836,-1.0375232,0.14216937,-2.7254102,-1.6770822,-0.67200536,293.84546,298.77515,304.5371,289.99655,291.2053,292.52606,0,847408.2,2917183.2,0.22390755,0.54229206,0.8610681,288.8441,296.5302124,306.80072
17-10-1996,-2.5507321,-1.327742,-0.24479435,-3.1000843,-1.8739904,-0.9318789,293.86807,299.04578,304.34018,289.9714,291.1727,292.48657,0,491828.03,1843342.4,0.7575548,0.8832882,0.99660903,287.68808,296.101888,306.6815
18-10-1996,-2.991424,-1.913167,-1.271883,-2.446146,-1.6220678,-0.99095523,295.77255,298.12878,300.6547,291.96127,294.52124,295.71008,0,423167.34,1587971.1,0.95690876,0.9846851,0.9999574,286.12103,295.3872884,306.81064
19-10-1996,-3.5023468,-2.2517202,-1.3947479,-2.0284777,-1.1687379,-0.3520558,296.11758,298.10248,300.57355,295.1243,295.72076,296.36673,0,440335.9,1675451.9,0.96860904,0.99170345,0.99994326,285.35785,294.7140706,306.65155
20-10-1996,-2.8236156,-1.904946,-1.0947622,-0.90690273,0.30302352,1.007233,295.3775,298.04092,301.16034,294.7203,295.72726,296.3713,0,490992.66,1799319.8,0.9590509,0.98982066,0.99758625,285.45248,294.8570557,306.68115
21-10-1996,-2.446258,-1.6113987,-1.0272558,0.01300638,0.780878,1.5784914,296.22995,298.68802,301.65024,295.34537,296.2652,297.35507,0,624065.25,2492550.5,0.62822634,0.80708313,0.9506888,285.8739,294.8493652,306.75443
22-10-1996,-2.750351,-1.6367933,-0.75969404,0.13294034,1.3386556,2.613796,296.0044,298.81332,303.38916,295.26663,295.8588,296.52975,0,521482.16,1699784.6,0.1992801,0.44631818,0.7620142,285.4371,296.8472697,306.74765
23-10-1996,-1.5692358,-1.1890718,-0.8148492,0.7838122,1.3581871,2.2118726,296.2278,298.26987,301.71414,295.41162,295.87946,296.48975,0,699042.8,2499582,0.3733214,0.6173346,0.8767598,292.0682,298.1911214,306.47458
24-10-1996,-1.4458911,-0.6877696,0.30344567,0.6088918,1.0970696,1.7943472,295.5364,299.1464,303.1259,294.37277,295.4932,295.97998,0,745409.2,2727231.5,0.19815598,0.34330678,0.7677422,290.46548,297.9700521,307.21155
25-10-1996,-0.35966995,0.2272685,0.7850655,-0.78994,0.08205563,0.5715069,295.8804,299.43073,303.88702,294.4267,295.40768,296.00995,0,674911.94,2595351.2,0.22712994,0.50896305,0.96558076,287.64893,296.0411377,306.96625
26-10-1996,-0.079302944,0.7911745,1.5425777,-1.728851,-0.9431699,-0.18003921,296.52585,298.92126,302.54126,294.82153,295.29892,295.7593,0,689571.06,2548549.8,0.8750221,0.9398604,0.98441297,287.081,295.7115885,307.2379
27-10-1996,0.7857745,1.3313786,2.001488,-2.2830946,-1.6391836,-1.1939738,295.76855,298.9843,302.9585,294.45685,295.0704,295.57883,0,706944.7,2498328.2,0.6087409,0.8700811,0.991228,287.2354,295.7801921,307.26465
28-10-1996,1.6608859,1.9876839,2.5255308,-2.5591378,-1.5703846,-1.1418833,295.6365,299.0034,302.95682,293.50067,294.79172,295.49945,0,763905.7,2613074.8,0.2617225,0.6653527,0.8675176,287.37436,295.9146729,307.30197
29-10-1996,0.50533825,1.2310598,1.7876242,-2.7367282,-1.8749495,-1.3549503,294.7219,299.0383,303.61478,291.93414,293.45322,294.4326,0,844712.94,2978540.2,0.046568535,0.19658546,0.42779875,287.069,295.740153,306.52945
30-10-1996,-0.2526323,0.6786363,1.3151135,-2.9980614,-1.8997561,-1.3261778,293.7043,298.49234,304.09967,289.93936,291.27393,292.7213,0,811818,2908790,0.09227705,0.30245617,0.5371658,284.7399,294.5078328,306.3155
31-10-1996,-0.8411341,0.14916156,0.9020854,-2.388942,-1.5472063,-1.0800458,293.93417,298.77554,304.53732,289.8763,290.8793,291.8154,0,833459.7,3019376.5,0.15200993,0.24883108,0.4128543,283.2452,292.5626424,304.68158
01-11-1996,-1.172692,0.2063769,0.84169054,-2.141037,-1.5764065,-1.0221556,292.9557,298.4514,304.58237,286.64127,290.04456,291.9787,0,894845,3167686.8,0.084236376,0.25503758,0.44689772,282.63123,292.2004801,304.46234
02-11-1996,0.14788026,0.7631733,1.2808307,-2.8952925,-2.0129855,-1.5129318,291.55154,297.67944,304.35135,286.1126,287.19498,289.11496,0,894642.7,3145594.8,0.000207568,0.004996887,0.032398336,282.2824,291.3267212,303.3071
03-11-1996,-1.0563897,0.34595624,1.2388006,-3.5974176,-2.4503167,-1.8003876,291.1679,296.96545,303.8655,284.6033,286.59848,288.47552,0,897497.44,3155685.8,0,0.044416796,0.17110132,281.73337,293.3543905,304.59
04-11-1996,-1.5091003,0.22943966,0.9463374,-3.1855452,-2.3287537,-1.8496735,291.05164,296.63388,303.64883,284.40295,286.0349,287.6302,0,890971.5,3145641,0.002188759,0.0466402,0.15048544,286.92465,296.0625,305.68903
05-11-1996,-1.2501373,0.314406,1.1220186,-3.2256236,-2.3838723,-1.7917913,291.4104,297.03378,303.72665,284.3796,285.97046,287.48212,0,753288.75,2832494.2,0.1537905,0.34537292,0.54848313,289.7242,297.5102539,306.3957
06-11-1996,-0.54069024,0.26502484,0.9815584,-3.898889,-2.8806317,-1.8469006,292.86902,299.00403,304.6681,287.0318,289.44104,290.85205,0,599220.25,2349213.5,0.11263674,0.38832736,0.6814166,291.59366,297.8551025,305.4299
07-11-1996,-2.4822357,-1.5665936,0.049194995,-3.200235,-1.1427059,0.50924104,295.78326,298.95404,302.89752,290.03314,293.44388,295.44675,0,534875.6,1880671.6,0.31933862,0.6123882,0.8450839,289.7982,296.3649089,302.98972
08-11-1996,-2.842992,-1.6392065,-0.58470887,0.6320074,1.3156245,2.2328582,295.19507,298.32434,302.55783,294.04953,295.06363,296.05444,0,683130.56,2477814.5,0.161781,0.42044613,0.8400969,284.6828,294.1749674,305.09283
09-11-1996,-0.7878984,-0.081825696,0.8062923,-0.044641916,0.7396315,1.2216527,294.56647,298.77353,303.42712,293.13666,294.1106,295.1718,0,707446.3,2477738.2,0.024329199,0.21372795,0.55102557,281.7022,291.1621094,304.01117
10-11-1996,0.04245083,0.47060493,0.7806125,-1.4477065,-0.64243126,-0.12525906,294.82153,299.84006,305.0642,293.04486,294.0322,294.7182,0,664758.2,2416818.5,0.03539047,0.1914766,0.39658,281.15027,291.2584635,304.27612
11-11-1996,-0.004308689,0.45692837,0.91510254,-0.56310755,-0.24958564,-0.05033454,295.85,300.12683,305.05988,293.94928,294.43436,294.84094,0,704960.7,2556864.5,0.07588171,0.2440892,0.38139015,281.90295,291.5048014,304.467
12-11-1996,0.13041894,0.42406175,0.7432084,-1.7202268,-1.1933128,-0.23882206,295.36713,299.4769,304.46365,293.5303,294.16714,294.95993,0,738381.56,2659488.5,0.06140936,0.23146045,0.44085088,281.75305,293.4001872,304.42773
13-11-1996,-0.98708904,-0.24089937,0.16523354,-2.8363864,-1.8391838,-1.0754243,294.17432,299.1086,304.51654,291.23126,292.50272,294.3936,0,748548.5,2663235.8,0.02586444,0.17019005,0.3802955,288.78714,293.6604411,299.10623
14-11-1996,-1.7519637,-0.7345322,-0.03524971,-2.3886523,-1.6030282,-1.1658796,292.56177,298.19608,304.00766,288.01288,289.91354,292.35486,0,792498.7,2851129.5,0.062241297,0.16609417,0.34149364,289.91116,296.1806641,305.02304
15-11-1996,-2.3156765,-0.89153916,-0.25422758,-2.220476,-1.6180539,-1.0226911,290.99008,297.1088,303.21033,287.14847,287.98434,288.8774,0,778044.56,2720827.5,0.058977824,0.12459025,0.31825668,289.97595,297.2890218,306.25333
16-11-1996,-2.1723328,-0.9462676,-0.13119844,-1.611702,-1.2813421,-1.0931607,290.97882,296.3674,302.48624,287.4367,288.5045,289.43024,0,832204.3,2973257,0.012259043,0.08703717,0.20718727,291.16864,297.4401042,305.50873
17-11-1996,-1.6892258,-0.77800626,-0.0941358,-2.0118957,-1.6099348,-1.2189182,290.45917,296.27515,302.6478,285.564,287.5955,288.86847,0,836710.3,2994383.5,0.000330426,0.018878669,0.049053088,290.58356,296.8587646,304.67484
18-11-1996,-2.1295764,-1.1612096,-0.5100562,-1.9757999,-1.2059721,-0.7520592,290.2827,295.88138,302.71127,285.64868,286.91046,288.29184,0,815864,2924705,0.1092996,0.49980927,0.9097298,286.21085,295.0811361,306.02905
19-11-1996,-1.8039242,-1.1821505,-0.51347584,-1.4699056,-0.7412567,-0.06917379,289.68304,295.49765,302.29694,285.764,287.12332,288.34213,0,832467.3,2961216.8,0.36112928,0.6863899,0.91132647,283.91037,293.409139,305.8812
20-11-1996,-1.8231318,-1.0374097,-0.18408391,-1.5359918,-0.8282961,-0.29387593,290.57623,295.52472,302.6327,286.31213,287.1354,288.24155,0,743107.5,2685183.5,0.01563765,0.4023389,0.95917577,283.4183,293.4466146,306.00055
21-11-1996,-2.043238,-1.167802,-0.19274758,-1.7552711,-0.88688946,-0.06748779,290.802,296.8233,302.3557,286.43564,289.60666,291.63275,0,637697.06,2230456.5,0.9010785,0.96153355,0.9956096,284.1803,294.0306803,306.0161
22-11-1996,-2.486334,-1.4300092,-0.43890527,-0.77696395,-0.1987077,0.38192844,293.83472,297.35742,302.47055,290.64838,292.06888,292.7858,0,657330.1,2510892,0.58537334,0.8161564,0.9896907,286.27225,294.8416341,306.6833
23-11-1996,-2.3859282,-1.0719967,-0.20148472,-1.5601825,-0.79652834,-0.31499618,292.6128,297.61957,303.2774,289.61154,291.77695,292.84967,0,756936.5,2715270.2,0.22185661,0.5495034,0.83924687,284.25824,293.7719727,306.31967
24-11-1996,-1.8161674,-0.8717049,-0.17132187,-1.6083456,-1.1075435,-0.7047647,290.8977,296.80167,303.15976,286.53372,287.91208,290.20523,0,789341.3,2806792.5,0.1956324,0.4469657,0.76945925,283.89578,293.0601196,305.4962
25-11-1996,-1.6831039,-0.9955699,-0.42799354,-1.1521022,-0.83008975,-0.50374156,290.3461,296.16907,303.15366,286.70248,287.80658,288.72726,0,791736.5,2859364,0.018957859,0.122964054,0.5354464,284.4101,293.7387492,305.9042
26-11-1996,-1.6768268,-1.0853873,-0.4562153,-0.8497305,-0.6180069,-0.1580026,290.33875,295.86288,303.01636,287.22714,288.275,289.67416,0,783924.75,2858060.8,0.18507949,0.4526689,0.70515126,285.59354,294.3284505,306.2831
27-11-1996,-1.5380657,-1.0595676,-0.32807615,-0.89469224,-0.6288956,-0.005694022,290.8297,296.33838,302.8716,287.41818,288.32608,289.52127,0,734887.7,2700163.5,0.02009078,0.100785844,0.44398275,285.8852,294.5144246,306.4224
28-11-1996,-1.64142,-0.8996391,-0.04444944,-1.3037642,-0.66618395,0.26637405,290.22327,295.66818,302.64346,287.22974,288.28586,289.6975,0,786314.25,2831034.2,0.03060623,0.1052137,0.30497134,285.10126,294.4990438,306.1468
29-11-1996,-1.4398689,-0.55236715,-0.05147894,-2.2837334,-1.9130945,-1.4307635,288.35876,295.3857,302.72217,283.57953,285.9871,288.40033,0,810770.5,2924837,0.16217706,0.48139548,0.6875087,286.00815,294.3163249,305.72806
30-11-1996,-1.9799296,-0.8609061,-0.28779703,-3.019118,-2.2258897,-1.753244,288.55963,294.465,302.06277,281.3751,282.975,284.95163,0,812028.5,2927193.5,0.001449847,0.09071813,0.23288433,285.43686,293.6854451,305.13116
01-12-1996,-2.1263254,-0.764574,0.118426435,-2.6157465,-2.1670196,-1.7557749,287.8994,294.0563,301.49927,280.74667,282.81012,284.25772,0,812807.5,2930371.8,0,0.1252372,0.41498587,284.48602,293.2596436,304.0706
02-12-1996,-2.118738,-0.71316916,-0.11392299,-3.4654644,-2.6821697,-1.9954208,287.80304,293.83978,301.37378,280.42053,283.08395,284.59274,0,781215.2,2832208.5,0.08583491,0.20788758,0.40397283,284.01407,293.2122396,304.5083
03-12-1996,-1.0075076,-0.19665861,0.30394715,-3.5941014,-2.9183197,-2.1167986,288.72336,295.13565,301.7746,282.1819,283.9354,285.31577,0,643468.44,2423631.8,0.16798867,0.5724061,0.84756756,284.18085,293.3664551,305.9298
04-12-1996,-0.87384754,0.028029418,0.5424398,-3.305713,-2.5469744,-1.7554575,292.23288,296.78925,301.68655,284.90366,288.9587,290.90982,0,521943.78,2185532.2,0.7676781,0.9616733,1,284.06427,293.660848,306.4875
05-12-1996,-0.87156934,-0.39954484,0.43975556,-2.8059363,-1.9355645,-1.2229764,293.0025,297.86417,302.41873,288.58276,291.14664,292.02032,0,505090.38,2071881.6,0.5839244,0.8446832,0.97373843,283.79236,294.0876872,305.9403
06-12-1996,-2.144124,-1.2721685,-0.48195115,-2.2579758,-1.1738981,-0.39789438,293.42242,297.70712,302.53546,291.02896,292.35583,293.361,0,482821.03,1733300.1,0.5639404,0.8265218,0.94258434,285.75458,293.6424561,304.48383
07-12-1996,-2.6631868,-1.2607865,-0.5028753,-1.9349201,-1.4830488,-1.0536376,291.8898,297.05576,301.6757,288.24103,290.92993,292.3981,0,732191.7,2682382.2,0.22477487,0.64085335,0.86076355,285.25348,293.1738688,303.72256
08-12-1996,-2.2885613,-1.0807872,-0.43317705,-2.7453008,-2.2841923,-1.4992417,289.2578,295.72437,301.71133,283.31607,286.72174,288.4568,0,754675.5,2832898.5,0.7092248,0.851157,0.9586545,284.87686,293.6354574,304.28897
09-12-1996,-1.8996999,-0.8549393,-0.14541303,-2.7289646,-2.1121385,-1.5739716,287.82108,293.69058,301.0807,279.5278,282.40152,284.37967,0,756483.25,2692225,0.53542197,0.7060926,0.8630684,285.6415,293.9794515,304.44174
10-12-1996,-1.8347311,-0.8767106,-0.08778934,-2.328993,-1.5969874,-1.1973022,286.9861,293.3922,301.42374,279.16068,282.0416,284.855,0,786401.8,2854815.5,0.17872167,0.42512307,0.72786194,287.97183,294.6139323,302.36743
11-12-1996,-1.8756628,-0.9967453,-0.16929863,-1.8878162,-1.5055653,-1.2480994,286.58548,293.27954,301.3713,281.2354,282.6418,284.76624,0,693393.06,2680133.2,0.010831693,0.20669456,0.44618967,290.95767,294.3300578,300.1876
12-12-1996,-2.027303,-1.0579758,-0.38630074,-2.1391923,-1.0989,-0.27295005,286.59927,294.86133,301.45493,281.38306,283.56015,286.45877,0,285389.22,1203683.4,0.30124274,0.604613,0.972748,290.04117,295.0566203,302.15915
13-12-1996,-1.3450313,-0.7569899,-0.29078,-1.4044107,-1.0380082,-0.7620362,292.50037,295.19217,299.07312,285.1874,287.65817,290.05157,0,577148.56,2215451.8,0.7324112,0.9219019,0.9774291,290.00064,295.1666056,303.4633
14-12-1996,-1.471294,-0.7387907,-0.27777594,-1.455807,-0.71640444,-0.17797637,291.84885,296.923,302.33923,287.51993,289.26163,291.74167,0,610440.9,2332098.8,0.15533601,0.4520174,0.76537097,289.36816,295.9098307,304.84
15-12-1996,-1.9578294,-1.1756897,-0.5401628,-0.57361615,-0.001797607,0.6186584,291.84906,297.1291,302.88226,288.65427,290.35535,292.0104,0,603316.75,2257207.5,0.19004878,0.4493015,0.5996988,290.92062,295.3832804,303.0638
16-12-1996,-2.5030732,-1.6035606,-0.7683404,0.11441452,0.5528479,1.0398417,292.62894,297.3791,302.24817,290.25446,291.34702,292.06396,0,524922.94,1942017.9,0.316216,0.61270756,0.7896593,289.25116,295.6878255,304.68723
17-12-1996,-2.0792027,-1.1924922,-0.16846421,-0.31672975,0.24418084,0.72126466,292.2483,296.80954,301.67194,289.67844,291.2596,292.37567,0,656917.3,2359844.5,0.3488149,0.5481674,0.84800595,284.98422,293.9163615,304.50308
18-12-1996,-1.7404165,-1.1329406,-0.67463106,-0.7360683,-0.4580969,0.106302015,289.83704,295.71652,301.8724,285.17975,287.3157,290.33585,0,751169.2,2705421.2,0.24448673,0.642939,0.9085667,283.8356,292.8366903,304.44385
19-12-1996,-1.81021,-1.1309472,-0.6706927,-0.9673517,-0.66896933,-0.24758513,288.21954,294.28506,301.45792,283.63452,285.06677,287.1234,0,762091.8,2712925.2,0.00586473,0.17678565,0.47767335,285.33777,294.5192668,304.85745
20-12-1996,-1.2666261,-0.86387783,-0.44313332,-0.8246988,-0.4994154,0.032095518,288.03006,294.25732,301.10666,283.61865,284.69226,286.47772,0,766901.3,2753764,0.022346444,0.1246795,0.34230193,287.8186,294.6250407,302.64444
21-12-1996,-1.7283851,-1.0269722,-0.07945858,-0.5405433,-0.00439399,0.73650193,289.2242,294.80615,301.62335,284.44287,285.6632,287.0675,0,758878.5,2699247.8,0.0187767,0.21332107,0.47554335,288.4115,295.3847656,304.19272
22-12-1996,-1.3952104,-0.66502476,-0.013002631,-0.6543046,-0.0721839,0.47959566,289.27676,294.7659,301.76187,285.86285,286.70255,287.86627,0,774826.8,2796143,5.67E-05,0.040852096,0.114047356,281.21198,292.8800456,305.10236
23-12-1996,-1.761155,-1.061587,-0.072757654,-0.7539951,-0.4355723,-0.08456569,288.0738,294.4773,301.762,283.79123,285.24463,287.65268,0,784831,2845779.8,0.000127749,0.029005243,0.07568383,279.25842,289.5160726,303.0337
24-12-1996,-1.7943091,-1.0978295,-0.25574493,-1.1897013,-0.20851226,0.7424563,287.80588,293.98764,301.76462,281.86758,283.4161,286.08264,0,780549.2,2824634.8,0,0.10599654,0.31770656,278.8391,290.81132,304.6932
25-12-1996,-1.6865324,-0.9524533,-0.06357089,-0.57294565,0.18657868,0.7898222,287.8897,294.31412,301.241,283.56744,284.6277,285.81454,0,776941.06,2816041,0,0.10629184,0.4238718,282.27335,292.8966064,306.29587
26-12-1996,-1.5222169,-0.7848387,0.14176299,-1.060925,-0.34051332,0.38249967,289.31134,295.1382,301.92584,284.04025,285.1919,286.7546,0,757325.2,2752963.8,0,0.25199106,0.68339604,282.77142,293.9850464,307.35168
27-12-1996,-1.5494616,-0.8621004,-0.0765577,-1.3674067,-0.80831975,0.022495428,289.6714,295.2427,302.07556,284.44186,285.8243,287.59042,0,769218.5,2786091.2,0.5111545,0.74453974,0.87209934,285.18185,295.4251099,307.4121
28-12-1996,-1.9685422,-1.2443469,-0.6577015,-0.9483101,-0.50360984,-0.02280365,289.57858,295.56638,302.48376,285.0964,286.25235,287.376,0,747547.06,2723823.5,0.2693051,0.46351215,0.7801762,287.70963,296.4822591,308.1537
29-12-1996,-2.0331652,-1.2996836,-0.8120434,-0.5771348,-0.28956017,0.11831012,289.8083,294.85718,301.3142,285.9322,286.67288,288.41623,0,720353,2581319,0.6252954,0.77767533,0.8562282,287.4459,296.3675944,307.87094
30-12-1996,-2.0247564,-1.2970166,-0.71494037,-1.072334,-0.59976816,-0.14089692,288.5461,294.49628,301.08322,285.0104,285.95383,288.30795,0,717022.8,2568404.8,0.19046462,0.4050161,0.7999686,286.67282,296.0841675,306.8864
31-12-1996,-2.2037883,-1.4083695,-0.8231929,-0.755562,-0.29557493,-0.023842959,287.59055,293.9359,300.44525,284.58783,285.50275,286.681,0.25,773478.7,2785697.2,0.002891674,0.13946748,0.3309322,287.04822,296.6583862,308.05554
01-01-1997,-2.4485676,-1.3035742,-0.44783935,-0.45410407,-0.048214514,0.51794857,287.655,293.46902,300.42288,284.18985,284.9606,286.49234,0.25,791401.94,2822453,0.0021645,0.07019789,0.1353716,287.6365,296.6370239,308.3321
02-01-1997,-1.4728129,-0.8865449,-0.3604566,-0.98399967,-0.49311045,-0.06681601,287.58377,293.54623,300.94955,283.10904,284.17938,286.07584,0.25,793007.94,2848961.8,0.000200721,0.08400118,0.46195793,287.75055,297.2468262,308.7781
03-01-1997,-1.4934037,-1.0924202,-0.38031754,-0.68904066,-0.16152225,0.47139978,287.9361,294.09216,301.569,283.05252,284.05478,285.3434,0.25,721941.3,2681200,0.001503843,0.037498433,0.08612554,287.35495,296.9257813,308.79678
04-01-1997,-1.9525156,-1.3911242,-0.57915753,-0.42934862,0.52014464,1.6511984,289.63626,294.91235,301.0854,284.7035,285.73376,287.38223,0.25,652825.6,2324439.5,0.033917636,0.32572556,0.59886193,286.65973,296.0500895,308.42694
05-01-1997,-2.1059113,-1.638742,-1.2017,-0.38709444,0.62510777,1.9723355,289.5175,294.7288,300.8311,284.92252,286.2039,288.02698,0.25,732719.8,2638957.2,0.08273538,0.28748274,0.43422082,286.7198,296.8618571,309.23572
06-01-1997,-2.6573765,-1.7703991,-1.283097,-0.322303,0.3449688,1.6279172,287.6972,294.26047,300.43646,283.94907,285.59268,287.72974,0.25,754879.2,2739198.8,0.06235379,0.20269518,0.3952622,287.3066,297.0272013,309.2966
07-01-1997,-2.877806,-1.7525536,-1.2626106,-0.983423,-0.34998906,0.5111926,287.8942,294.4365,300.39316,283.7424,285.10196,287.87213,0.25,696311.8,2655706.2,0.04558048,0.37132716,0.67363507,287.38928,297.017334,309.35806
08-01-1997,-2.4474537,-1.7376882,-0.88910383,-1.5021014,-0.46402648,0.032653052,289.7613,294.56583,299.978,284.0953,285.61453,287.02844,0.25,532821.25,2021416.6,0.24254544,0.44408965,0.7367751,286.64838,295.991272,308.82297
09-01-1997,-2.4922342,-1.6167647,-0.6544372,-1.3704928,-0.4605112,0.22807896,290.69574,294.83514,299.42798,286.54663,288.53146,290.14725,0.25,333173.06,1222696.2,0.65653163,0.79089564,0.93725204,286.42242,296.9385579,308.9688
10-01-1997,-2.0669081,-1.3637785,-0.83314747,-0.28299728,0.2563083,0.79248583,292.09363,294.6598,297.2853,290.18106,290.7453,291.42337,0.25,481282.75,1836436.1,0.5137513,0.7973799,0.9623143,287.03455,296.4153239,308.70557
11-01-1997,-1.7541311,-1.2379242,-0.69779116,0.23464274,0.96260375,1.9026852,291.74838,295.77548,300.42453,289.9825,290.5588,291.69843,0.25,505452.34,2085921.2,0.25164002,0.48778725,0.7440494,287.40744,297.0034587,309.60126
12-01-1997,-1.8720129,-1.3800215,-0.8390729,-0.13965836,0.59541696,1.4492726,291.74792,295.96225,301.16156,289.3212,290.37643,291.60526,0.25,603550.94,2337409,0.2065633,0.4337701,0.7087833,282.91193,294.826945,308.16177
13-01-1997,-1.4328551,-0.98203856,-0.5527732,-0.17328495,0.98813605,2.2850246,291.84937,295.99908,300.61682,289.07336,290.50128,291.29828,0.25,450543.5,1685057.8,0.27114174,0.49455976,0.6388063,281.50534,292.697347,306.99088
14-01-1997,-1.3055255,-0.4667189,0.4328845,0.12517391,1.3294743,2.5807915,292.21783,295.22107,299.20007,290.71857,291.51773,292.08514,0.25,452387.78,1630156.2,0.50824153,0.6661919,0.84879124,280.99216,292.3025513,306.79388
15-01-1997,-1.0364753,-0.33540842,0.14929523,-0.95932144,-0.6235519,-0.2181418,291.4057,294.80652,298.94827,290.62674,291.5203,292.151,0.25,717435.8,2566677.8,0.3251383,0.57927394,0.90516573,281.002,294.1865234,308.1476
16-01-1997,-1.1834136,-0.74480915,-0.13096924,-1.9651285,-1.4561276,-0.73051286,289.94434,294.93774,299.80432,285.8379,288.76712,291.74518,0.25,791518.56,2900735.5,0.05850331,0.21121766,0.55775255,283.21494,295.8381348,309.68597
17-01-1997,-2.332562,-1.3405033,-0.65154034,-1.7241797,-1.0532542,-0.005870575,289.5926,294.72757,300.86624,283.4084,285.3393,286.93604,0.25,707074.94,2529031.2,0.030624423,0.099035345,0.22117904,284.31284,296.5256348,310.0771
18-01-1997,-1.714003,-1.2094353,-0.8145099,-0.17469504,0.8205972,1.5711894,289.9861,295.2891,300.8164,286.43143,287.99243,289.0899,0.25,570971.94,2216391.5,0.078558974,0.25889757,0.48193276,284.89774,296.9384155,310.14294
19-01-1997,-0.9350694,-0.25927866,0.75403947,1.5207303,2.3462143,3.1544545,291.49472,295.99033,300.82568,288.98788,289.9812,290.57565,0.25,653897.94,2264471.5,0.18199073,0.4528924,0.6811761,286.11264,297.1176961,309.82596
20-01-1997,-0.36024264,1.1183823,3.024855,-1.4225156,0.361696,2.571061,291.60727,296.24954,300.95703,288.3649,289.58563,290.85568,0.25,722068.3,2498793,0.25942704,0.49669066,0.70355195,286.41754,297.0280355,309.15796
21-01-1997,-0.9830923,-0.06556913,1.3857498,-2.8285074,-2.160237,-1.1770924,287.91086,294.54822,300.41006,280.80954,285.59427,289.0992,0.25,874277,3081160,0.00556492,0.14714353,0.33545154,288.0192,298.1594645,309.7088
22-01-1997,-1.3515953,-0.4182527,0.34135947,-2.9855895,-2.4371858,-2.0468423,286.04178,292.65283,299.4373,278.63342,279.6571,281.5296,0.25,873490.7,3077248,0,0.2717111,0.7415114,289.2418,298.4434814,309.616
23-01-1997,-1.7943739,-0.7968754,-0.15017734,-2.0993145,-1.2421917,-0.6409276,286.85764,292.79422,299.77194,277.02084,279.58896,282.25397,0.25,861610,3040021.5,0,0.017808178,0.17277086,288.6201,297.9744059,309.55685
24-01-1997,-1.3493677,-0.60832953,-0.029826483,-1.5256898,-0.94214344,-0.08100767,287.60944,294.47348,301.90048,280.1972,281.82584,283.91827,0.25,862570,3039760.5,0,0.146574,0.421315,287.28873,296.8320516,309.408
25-01-1997,-1.9309098,-1.2583846,-0.5628574,-0.9471684,-0.27168003,0.88510936,289.66193,295.30185,302.47864,280.72977,283.86847,286.85135,0.25,786229,2779356,6.03E-05,0.2303979,0.6103097,286.72238,296.8181152,309.48367
